,ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,Year,Month,Day,Hour,Minutes,number_of_ticket
2136,6598,17A,Mpesa,LDNEDYSLXQ,2017-12-05,7:12,9,Nairobi,0,49,2017,12,5,7,12,25
2137,6636,3A,Mpesa,TI2JGLCRAE,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2138,6644,2,Mpesa,XC0PTNGLOH,2017-12-05,5:00,5,Nairobi,1,11,2017,12,5,5,0,2
2139,6649,2,Mpesa,PWXGCFXXPA,2018-03-11,9:00,7,Nairobi,1,11,2018,3,11,9,0,8
2140,6626,8B,Mpesa,NWTRQHSVFP,2017-12-05,7:09,14,Nairobi,0,49,2017,12,5,7,9,4
2141,6650,4,Mpesa,XZDRCCK2PI,2017-12-05,6:30,4,Nairobi,1,11,2017,12,5,6,30,1
2142,6606,20B,Mpesa,HVBU2LQTON,2017-12-05,7:06,4,Nairobi,0,49,2017,12,5,7,6,6
2143,6649,4,Mpesa,G8NX33Q8HS,2018-03-11,9:00,7,Nairobi,1,11,2018,3,11,9,0,8
2144,6594,2B,Mpesa,VW79OHNUEI,2017-12-05,7:05,14,Nairobi,0,49,2017,12,5,7,5,5
2145,6599,7A,Mpesa,C0JM4IIXFX,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2146,6651,21B,Mpesa,DLBONEE3OQ,2017-12-05,7:08,14,Nairobi,0,49,2017,12,5,7,8,2
2147,6651,24A,Mpesa,MVFW8GAXAT,2017-12-05,7:08,14,Nairobi,0,49,2017,12,5,7,8,2
2148,6652,1,Mpesa,3FVKJLY0NY,2017-12-05,5:30,5,Nairobi,1,11,2017,12,5,5,30,1
2149,6653,9,Mpesa,J7UDXOFGM1,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2150,6653,10,Mpesa,GEPOLVT0XL,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2151,6653,1X,Mpesa,NPAS19EFEQ,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2152,6654,24B,Mpesa,UMAPNYPBAS,2017-12-05,7:08,0,Nairobi,0,49,2017,12,5,7,8,2
2153,6654,23B,Mpesa,ZKRZ3TNVBH,2017-12-05,7:08,0,Nairobi,0,49,2017,12,5,7,8,2
2154,6655,2B,Mpesa,2SWEPQQS9C,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2155,6655,17B,Mpesa,OGXBEWBKSA,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2156,6636,22A,Mpesa,BSMGSWY7XM,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2157,6618,22B,Mpesa,KVBC6SZGNN,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2158,6618,1B,Mpesa,RRXIOGMEYY,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2159,6636,17A,Mpesa,E2K1YU8CW1,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2160,6612,25,Mpesa,Z7ZQFRQO3B,2017-12-05,7:10,1,Nairobi,0,49,2017,12,5,7,10,8
2161,6599,18B,Mpesa,ZKYJL1VL63,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2162,6599,17B,Mpesa,ZKACU6FCIB,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2163,6599,18A,Mpesa,F7EJ5XKHOZ,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2164,6599,15B,Mpesa,EX9FSBKKNK,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2165,6599,16A,Mpesa,MBTEJ5L1IN,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2166,6599,15A,Mpesa,9JN6JYNFHX,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2167,6598,13B,Mpesa,YGBS2SEXWW,2017-12-05,7:12,9,Nairobi,0,49,2017,12,5,7,12,25
2168,6603,1A,Mpesa,KDVJMSM8NG,2017-12-05,7:14,14,Nairobi,0,49,2017,12,5,7,14,21
2169,6655,14A,Mpesa,TPSAWNJNHD,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2170,6603,20B,Mpesa,VXGBPNDE92,2017-12-05,7:14,14,Nairobi,0,49,2017,12,5,7,14,21
2171,6618,5B,Mpesa,8MMHEXWYDF,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2172,6655,16A,Mpesa,KXVU6VFIRK,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2173,6655,15A,Mpesa,7PKWTAZDCB,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2174,6600,20A,Mpesa,XHWJYDDUMQ,2017-12-05,7:04,14,Nairobi,0,49,2017,12,5,7,4,10
2175,6600,19A,Mpesa,1CSJSQ72KI,2017-12-05,7:04,14,Nairobi,0,49,2017,12,5,7,4,10
2176,6655,22B,Mpesa,KFKTP0FJPY,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2177,6655,21B,Mpesa,S2NQSH2RHW,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2178,6596,21B,Mpesa,ZJIN7HR79P,2017-12-05,7:00,14,Nairobi,0,49,2017,12,5,7,0,6
2179,6596,22B,Mpesa,WC9ATKFA7B,2017-12-05,7:00,14,Nairobi,0,49,2017,12,5,7,0,6
2180,6600,23B,Mpesa,SAY9JVK3L3,2017-12-05,7:04,14,Nairobi,0,49,2017,12,5,7,4,10
2181,6618,18B,Mpesa,K46PUMUVMD,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2182,6655,20B,Mpesa,PWJCUKHD7O,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2183,6655,19B,Mpesa,Y7DHQ3DFUH,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2184,6600,25,Mpesa,DADJQ2CMYK,2017-12-05,7:04,14,Nairobi,0,49,2017,12,5,7,4,10
2185,6618,2B,Mpesa,LCBANCPAFH,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2186,6618,19B,Mpesa,SWIAJGC9TE,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2187,6618,7B,Mpesa,YGB7WU2CIR,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2188,6655,24B,Mpesa,ZI8S2WL0KI,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2189,6636,15A,Mpesa,IDWWBNWXR5,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2190,6655,18B,Mpesa,ZWWIT9MIO9,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2191,6618,4B,Mpesa,VZDAVKZ2Z0,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2192,6618,8A,Mpesa,CIGBPVHI5D,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2193,6618,7A,Mpesa,DSCDWAQCLP,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2194,6653,2,Mpesa,UVLYSZK2TV,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2195,6618,24A,Mpesa,11XLTUSN5V,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2196,6618,22A,Mpesa,MG60K1DSXG,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2197,6618,23A,Mpesa,TNXBMV4JNU,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2198,6603,8B,Mpesa,NT138XPYK0,2017-12-05,7:14,14,Nairobi,0,49,2017,12,5,7,14,21
2199,6603,7B,Mpesa,GIUQOQ7G9C,2017-12-05,7:14,14,Nairobi,0,49,2017,12,5,7,14,21
2200,6599,9B,Mpesa,I5JZANCUZ4,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2201,6600,24A,Mpesa,R296USMGQK,2017-12-05,7:04,14,Nairobi,0,49,2017,12,5,7,4,10
2202,6599,6B,Mpesa,4LBPSHBPEI,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2203,6655,18A,Mpesa,XVKHFG8F2U,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2204,6655,23A,Mpesa,ON7KN11RLU,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2205,6603,21A,Mpesa,TC8N8KGA8Y,2017-12-05,7:14,14,Nairobi,0,49,2017,12,5,7,14,21
2206,6603,8A,Mpesa,5VRDWCOA0V,2017-12-05,7:14,14,Nairobi,0,49,2017,12,5,7,14,21
2207,6598,2B,Mpesa,X0KR6U7XKE,2017-12-05,7:12,9,Nairobi,0,49,2017,12,5,7,12,25
2208,6655,21A,Mpesa,26EH595IEI,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2209,6655,22A,Mpesa,THHLZO8QC3,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2210,6599,12B,Mpesa,JXWOP5OYQH,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2211,6599,11B,Mpesa,Z3X1J57395,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2212,6599,12A,Mpesa,ZDWMYC7BPP,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2213,6599,11A,Mpesa,1ZXNKKZBTQ,2017-12-05,7:09,1,Nairobi,0,49,2017,12,5,7,9,27
2214,6655,3A,Mpesa,7OLLOTXOOZ,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2215,6655,10A,Mpesa,TAMDZTQLZF,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2216,6618,10A,Mpesa,QOCEINRTQK,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2217,6618,9A,Mpesa,WK2CO2Z9KK,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2218,6618,19A,Mpesa,2FPVEPX8CZ,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2219,6655,8A,Mpesa,VJDI2E5PHR,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2220,6618,21A,Mpesa,QJQTD86WHO,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2221,6618,17A,Mpesa,EV4B51S1XT,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2222,6655,13A,Mpesa,XY8H9IBMUB,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2223,6618,12A,Mpesa,WLSSMFMPV0,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2224,6598,7B,Mpesa,NWEB98JOGW,2017-12-05,7:12,9,Nairobi,0,49,2017,12,5,7,12,25
2225,6655,17A,Mpesa,YDQFCOYHJT,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2226,6655,12A,Mpesa,UGMF2LWVHM,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2227,6655,11A,Mpesa,88MK4L2NE7,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2228,6598,9A,Mpesa,AMLFQVYJD6,2017-12-05,7:12,9,Nairobi,0,49,2017,12,5,7,12,25
2229,6626,4A,Mpesa,Q2XRVMU5HE,2017-12-05,7:09,14,Nairobi,0,49,2017,12,5,7,9,4
2230,6655,9A,Mpesa,MCCDDYTXP9,2017-12-05,7:04,1,Nairobi,0,49,2017,12,5,7,4,23
2231,6618,11A,Mpesa,YMKFVDLSLD,2017-12-05,7:15,9,Nairobi,0,49,2017,12,5,7,15,21
2232,6653,1,Mpesa,5OPMJ9PGKB,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2233,6653,5,Mpesa,JRA5YV2WZP,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2234,6653,4,Mpesa,Z09EFVOHSI,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2235,6653,8,Mpesa,PPD5OWVYO2,2018-03-11,8:50,7,Nairobi,1,11,2018,3,11,8,50,8
2236,6661,1X,Mpesa,HMKHQEROZV,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2237,6622,25,Mpesa,FZYYAK6ASD,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2238,6622,21A,Mpesa,XIBCBUTXZ0,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2239,6661,7,Mpesa,MZJDCI1GCW,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2240,6622,21B,Mpesa,V5RKHCE221,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2241,6622,22B,Mpesa,A5Z8DFSZ0P,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2242,6612,8B,Mpesa,3QZYYUSXJ6,2017-12-05,7:10,1,Nairobi,0,49,2017,12,5,7,10,8
2243,6664,1X,Mpesa,TV49ISOSXL,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2244,6661,8,Mpesa,EIHS4XO1MA,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2245,6661,5,Mpesa,SA6DVH0JUG,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2246,6661,6,Mpesa,RZOODYPFFO,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2247,6664,3,Mpesa,X4NA5BQU5K,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2248,6664,4,Mpesa,19LRX6NJXC,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2249,6661,2,Mpesa,UVVYXM1E24,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2250,6622,20B,Mpesa,Q3Y2LTNF52,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2251,6636,18A,Mpesa,OOO8ADSZRV,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2252,6636,20A,Mpesa,6XVPAD8T6T,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2253,6636,20A,Mpesa,9ETCE7PVQK,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2254,6636,16A,Mpesa,LRXXGNAVZJ,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2255,6636,18A,Mpesa,LZHIJXAWX1,2017-12-05,7:06,6,Nairobi,0,49,2017,12,5,7,6,10
2256,6622,19B,Mpesa,KIG1C807CV,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2257,6622,17B,Mpesa,N6WK6HMIR5,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2258,6664,10,Mpesa,X8OSEO5QDK,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2259,6664,8,Mpesa,Z8MUMLW95C,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2260,6665,9,Mpesa,H4MJEJ8H1J,2018-03-11,8:20,7,Nairobi,1,11,2018,3,11,8,20,6
2261,6664,2,Mpesa,HVYG0K8WA7,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2262,6664,5,Mpesa,V5XEZOKDDN,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2263,6664,7,Mpesa,MFNELNW0H6,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2264,6664,6,Mpesa,R1O4G82GHM,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2265,6665,8,Mpesa,BPU8D1OPC1,2018-03-11,8:20,7,Nairobi,1,11,2018,3,11,8,20,6
2266,6666,10A,Mpesa,ZQKQXDFEVP,2017-12-06,7:12,9,Nairobi,0,49,2017,12,6,7,12,26
2267,6665,3,Mpesa,IX8PKNBXCI,2018-03-11,8:20,7,Nairobi,1,11,2018,3,11,8,20,6
2268,6667,21B,Mpesa,WBGQZN31WQ,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2269,6666,1B,Mpesa,70PIUACSNO,2017-12-06,7:12,9,Nairobi,0,49,2017,12,6,7,12,26
2270,6667,5B,Mpesa,NDD1YHK0FB,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2271,6667,3B,Mpesa,S3AEDT9EUI,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2272,6666,12A,Mpesa,OM8KZCRHN9,2017-12-06,7:12,9,Nairobi,0,49,2017,12,6,7,12,26
2273,6665,10,Mpesa,JAJEGOO0VB,2018-03-11,8:20,7,Nairobi,1,11,2018,3,11,8,20,6
2274,6622,9A,Mpesa,9MFA02YLXY,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2275,6665,2,Mpesa,PR67Z3QYPK,2018-03-11,8:20,7,Nairobi,1,11,2018,3,11,8,20,6
2276,6661,1,Mpesa,J2SPAKNA9Q,2018-03-11,8:40,7,Nairobi,1,11,2018,3,11,8,40,7
2277,6665,4,Mpesa,VBZWEVVTYE,2018-03-11,8:20,7,Nairobi,1,11,2018,3,11,8,20,6
2278,6667,19B,Mpesa,O08CHHWZCR,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2279,6668,1X,Mpesa,WVWWKG3HTO,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2280,6668,10,Mpesa,JBHXABG4PD,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2281,6668,3,Mpesa,PNFASKCJCG,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2282,6668,8,Mpesa,MHBTNXLNYD,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2283,6668,4,Mpesa,R3JORLBIFP,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2284,6622,6A,Mpesa,ZFK3FJOQJ3,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2285,6622,1B,Mpesa,BXB2S4SFL3,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2286,6622,5A,Mpesa,FB0C7KOLVC,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2287,6668,7,Mpesa,WWFPCHHOJK,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2288,6668,6,Mpesa,SPCALPZVEJ,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2289,6668,2,Mpesa,YX3CENMBC2,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2290,6669,6,Mpesa,DH063ZKSES,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2291,6622,4B,Mpesa,VCD29VAMTX,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2292,6664,1,Mpesa,VHRWYJYUIZ,2018-03-11,8:30,7,Nairobi,1,11,2018,3,11,8,30,10
2293,6667,7A,Mpesa,GWTFN2KUIM,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2294,6667,3A,Mpesa,VEFIYLY13R,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2295,6670,23A,Mpesa,3YE6WM46ML,2017-12-06,7:04,4,Nairobi,0,49,2017,12,6,7,4,1
2296,6622,6B,Mpesa,3M0GND1HCO,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2297,6669,10,Mpesa,9ANUHZD6QB,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2298,6622,9B,Mpesa,3EPJFIMSA5,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2299,6622,8B,Mpesa,SXEN6SSUGE,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2300,6622,7B,Mpesa,DENKVTJ5YP,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2301,6668,1,Mpesa,94PH5JE0X5,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2302,6669,3,Mpesa,U2IUEWC3NH,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2303,6668,5,Mpesa,8NMQMCNXDN,2018-03-11,8:10,7,Nairobi,1,11,2018,3,11,8,10,10
2304,6669,7,Mpesa,0CPDN4YTX0,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2305,6671,10,Mpesa,TCXRPFRFO0,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2306,6669,1,Mpesa,13QKFYNXGE,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2307,6671,1X,Mpesa,CDB1RYELKP,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2308,6671,9,Mpesa,SOWQHI16FK,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2309,6622,4A,Mpesa,X27KL4RO5T,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2310,6671,8,Mpesa,EIRPASYVRI,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2311,6671,2,Mpesa,00NDJ2Q7GV,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2312,6671,6,Mpesa,FJGVXWAYIC,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2313,6671,3,Mpesa,BO9VEQGXHQ,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2314,6669,5,Mpesa,RXJHNGQCPK,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2315,6672,2,Mpesa,7YEZABU7MH,2017-12-06,8:10,4,Nairobi,1,11,2017,12,6,8,10,10
2316,6669,4,Mpesa,GPLUZZM4BI,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2317,6669,2,Mpesa,XBCG30AA48,2018-03-11,8:00,7,Nairobi,1,11,2018,3,11,8,0,8
2318,6671,1,Mpesa,UOP8HJ9EBL,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2319,6673,14A,Mpesa,28KRHGHW1P,2017-12-06,7:14,14,Nairobi,0,49,2017,12,6,7,14,9
2320,6671,5,Mpesa,3ONURQNCJE,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2321,6674,6,Mpesa,23LRFZBM5W,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2322,6671,7,Mpesa,CM8TNWJNJB,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2323,6674,9,Mpesa,5ZACF1MEEI,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2324,6671,4,Mpesa,NWPCW7K8Y6,2018-03-11,7:50,7,Nairobi,1,11,2018,3,11,7,50,11
2325,6674,5,Mpesa,YKCMIPIYAA,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2326,6622,16B,Mpesa,ODILSJ20H8,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2327,6675,5,Mpesa,MRALYH6YS2,2018-03-11,7:30,7,Nairobi,1,11,2018,3,11,7,30,8
2328,6622,16A,Mpesa,BGXQPQDOZF,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2329,6674,10,Mpesa,70Z8JQL0Q2,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2330,6674,3,Mpesa,PGCP0KK7TF,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2331,6674,2,Mpesa,VYNXPWRMNQ,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2332,6622,15A,Mpesa,VUBMUFHXXX,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2333,6676,14B,Mpesa,SGIDVJJLL3,2018-03-11,7:02,7,Nairobi,0,49,2018,3,11,7,2,1
2334,6622,14A,Mpesa,JFHGYBUSLZ,2018-03-11,7:06,7,Nairobi,0,49,2018,3,11,7,6,24
2335,6675,9,Mpesa,8BNAUMLZ8O,2018-03-11,7:30,7,Nairobi,1,11,2018,3,11,7,30,8
2336,6674,8,Mpesa,1VTAQELQWC,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2337,6674,4,Mpesa,OWXOFZGMVV,2018-03-11,7:40,7,Nairobi,1,11,2018,3,11,7,40,9
2338,6677,24A,Mpesa,M1N7OXVDOC,2018-03-11,7:01,7,Nairobi,0,49,2018,3,11,7,1,12
2339,6678,12B,Mpesa,XDBK2R3WRE,2018-03-11,7:15,7,Nairobi,0,49,2018,3,11,7,15,2
2340,6678,11B,Mpesa,BLUGOQRPTY,2018-03-11,7:15,7,Nairobi,0,49,2018,3,11,7,15,2
2341,6675,1X,Mpesa,IBN41EOIHE,2018-03-11,7:30,7,Nairobi,1,11,2018,3,11,7,30,8
2342,6675,6,Mpesa,JUZ5WJVV2B,2018-03-11,7:30,7,Nairobi,1,11,2018,3,11,7,30,8
2343,6675,8,Mpesa,FNLEFZO5HL,2018-03-11,7:30,7,Nairobi,1,11,2018,3,11,7,30,8
2344,6667,20B,Mpesa,VLCQQKBDHE,2017-12-06,7:09,1,Nairobi,0,49,2017,12,6,7,9,15
2345,6679,24B,Mpesa,MOSTOUWGA2,2017-12-06,7:13,14,Nairobi,0,49,2017,12,6,7,13,2
2346,6679,23B,Mpesa,UUUWVEVRHA,2017-12-06,7:13,14,Nairobi,0,49,2017,12,6,7,13,2
2347,6677,23A,Mpesa,Y0YYKQPQA3,2018-03-11,7:01,7,Nairobi,0,49,2018,3,11,7,1,12
2348,6666,24B,Mpesa,RHS2XOSLI9,2017-12-06,7:12,9,Nairobi,0,49,2017,12,6,7,12,26
2349,6666,23B,Mpesa,UQF1PSYB6J,2017-12-06,7:12,9,Nairobi,0,49,2017,12,6,7,12,26
2350,6680,7,Mpesa,SPRN8QCA6A,2017-12-06,9:10,4,Nairobi,1,11,2017,12,6,9,10,5
2351,6680,6,Mpesa,H5GN5KJ8S9,2017-12-06,9:10,4,Nairobi,1,11,2017,12,6,9,10,5
2352,6680,5,Mpesa,HPUPUZHHBT,2017-12-06,9:10,4,Nairobi,1,11,2017,12,6,9,10,5
2353,6680,2,Mpesa,HEX5AYLM12,2017-12-06,9:10,4,Nairobi,1,11,2017,12,6,9,10,5
2354,6680,1,Mpesa,VBXCTRFYPS,2017-12-06,9:10,4,Nairobi,1,11,2017,12,6,9,10,5
2355,6681,24A,Mpesa,NO0H9LTABB,2017-12-06,7:05,14,Nairobi,0,49,2017,12,6,7,5,10
2356,6682,10,Mpesa,JK1SXA0KIQ,2017-12-06,9:00,4,Nairobi,1,11,2017,12,6,9,0,11
2357,6682,9,Mpesa,7BKXCBQ2J8,2017-12-06,9:00,4,Nairobi,1,11,2017,12,6,9,0,11
2358,6682,8,Mpesa,FOUV05C7V5,2017-12-06,9:00,4,Nairobi,1,11,2017,12,6,9,0,11
2359,6682,7,Mpesa,WBZR3YCKG3,2017-12-06,9:00,4,Nairobi,1,11,2017,12,6,9,0,11
2360,6682,6,Mpesa,HRAAO53FOP,2017-12-06,9:00,4,Nairobi,1,11,2017,12,6,9,0,11
2361,6682,5,Mpesa,W4CPEMTXTK,2017-12-06,9:00,4,Nairobi,1,11,2017,12,6,9,0,11
