ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
7126,3,Mpesa,XSVW5TQHE8,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7126,2,Mpesa,H9KE1AKPLA,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7126,7,Mpesa,3VFRKQKMPO,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7126,6,Mpesa,NJESPGW8X3,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7126,5,Mpesa,T0YB7CWCPO,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7127,4,Mpesa,PKJLDVG0OW,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7126,1X,Mpesa,8IOXV4C4GR,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7127,1,Mpesa,KHCGD2SAD6,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7126,4,Mpesa,FFWOEJOGSF,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7125,21B,Mpesa,FPIFB80KBK,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7127,10,Mpesa,W9HJB8KQKM,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7127,1X,Mpesa,N3NC0NAW9S,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7127,6,Mpesa,JFV2TE15ZE,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7127,9,Mpesa,SCB1S2SLXC,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7127,5,Mpesa,NB5QBLZFZP,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7127,8,Mpesa,V2JFUAJPT7,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7125,20B,Mpesa,VI6ZS4M8WF,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7128,10,Mpesa,N8N8HTBZWV,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7129,2A,Mpesa,KXK2J2SR3J,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7128,9,Mpesa,OPUIW6IS7D,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7128,8,Mpesa,BDBYWOJVHE,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7126,1,Mpesa,4VSP1SOTDI,2018-03-04,10:58,Kisii,Nairobi,shuttle,11
7128,1X,Mpesa,BBFXCKGBUY,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7128,3,Mpesa,SDQDSGXJOC,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7128,6,Mpesa,IP7EDVXW4G,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7128,2,Mpesa,4C9YHPRAW6,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7129,2B,Mpesa,3SLPTQVA2D,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7128,4,Mpesa,8WQSF1O0IM,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7129,23A,Mpesa,ANFWLU86ZF,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7130,2,Mpesa,NU63VOA9FU,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7130,10,Mpesa,GTJRQ7RSNX,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7131,22A,Mpesa,VUZ5KC718K,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,24A,Mpesa,E21RTTTSNM,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7130,9,Mpesa,WBJ6EZRVYL,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7127,7,Mpesa,UAYYHLXKKW,2018-03-04,10:57,Kisii,Nairobi,shuttle,11
7131,16A,Mpesa,XBAADLB1KH,2017-12-11,7:12,Migori,Nairobi,Bus,49
7128,5,Mpesa,R6SXG6QT6T,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7132,12A,Mpesa,QUOLU7YCM1,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7133,9,Mpesa,SYUHSAUUVE,2017-12-11,5:40,Kijauri,Nairobi,shuttle,11
7131,3A,Mpesa,JQ1WPFHNVQ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,3A,Mpesa,5HHYVFGAF9,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7131,4A,Mpesa,XCIFMFFZXN,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,11B,Mpesa,C2Y7IBTPYJ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,22A,Mpesa,NYOACXXKA2,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7131,8A,Mpesa,IVFKO8WCIX,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,5A,Mpesa,ZNTYD6YTUD,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,20A,Mpesa,JSWQZZNLYO,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7131,15A,Mpesa,GRQXF8GYHE,2017-12-11,7:12,Migori,Nairobi,Bus,49
7130,1,Mpesa,ITBHHJOJFH,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7128,7,Mpesa,M1DG9GGJCU,2018-03-04,10:56,Kisii,Nairobi,shuttle,11
7130,8,Mpesa,FHLGNEAKMA,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7130,6,Mpesa,FIG1HCKGSK,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7130,7,Mpesa,EH7TXMIA11,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7135,1,Mpesa,0UIGIT1UPE,2017-12-11,10:10,Keroka,Nairobi,shuttle,11
7130,5,Mpesa,IGBRUALOCW,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7132,7B,Mpesa,FLSGIQXTKW,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7130,1X,Mpesa,RE82YZSBUI,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7136,1X,Mpesa,ER8CNZSJYL,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7136,8,Mpesa,UIKMPK5DVI,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7137,7B,Mpesa,KJPA4KUMWB,2017-12-11,7:05,Rongo,Nairobi,Bus,49
7136,1,Mpesa,XL6TPNVPIE,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7136,3,Mpesa,Z7MDAGQLXX,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7130,4,Mpesa,HKZIWVY8Z1,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7130,3,Mpesa,HOUFNYXO6Q,2018-03-04,10:55,Kisii,Nairobi,shuttle,11
7125,20A,Mpesa,AYWJUSBH2D,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7136,9,Mpesa,5EJQB2LI8C,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7136,10,Mpesa,RDILGDQTOA,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7136,4,Mpesa,FSGSS7AROX,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7131,15B,Mpesa,WMGICAJNPM,2017-12-11,7:12,Migori,Nairobi,Bus,49
7136,6,Mpesa,ATZWPVOHSK,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7136,5,Mpesa,OTTOAX8LVB,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7132,6A,Mpesa,MLM6KF5U1Q,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7138,6,Mpesa,TKGCHPQUW1,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7138,1X,Mpesa,DS3EI4E9UZ,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7138,1,Mpesa,P4DKXASFZP,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7125,18A,Mpesa,PIOEZAXWMK,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7138,5,Mpesa,S58YY6F6QS,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7138,10,Mpesa,KZ8OT0EX2D,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7138,9,Mpesa,U9OURJERJL,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7131,7A,Mpesa,KZPRTMOPH3,2017-12-11,7:12,Migori,Nairobi,Bus,49
7138,8,Mpesa,CRMCCSA2UM,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7136,7,Mpesa,KZUB2D7QNY,2018-03-04,10:54,Kisii,Nairobi,shuttle,11
7138,3,Mpesa,OPG4MT6VMU,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7138,2,Mpesa,WMR0OJVMXZ,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7138,7,Mpesa,MNCXYYSEN5,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7097,9,Mpesa,HKT707O1AQ,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7097,1,Mpesa,18PKUVYJP8,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7138,4,Mpesa,8N9T5K5SU0,2018-03-04,10:53,Kisii,Nairobi,shuttle,11
7097,10,Mpesa,0ZMQRBNQR3,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7097,8,Mpesa,OO6B1C2FBD,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7125,8A,Mpesa,AXAILYUXS0,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7131,24B,Mpesa,VMC6R5TQLM,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,2B,Mpesa,DZ9QRKOGT4,2017-12-11,7:12,Migori,Nairobi,Bus,49
7097,5,Mpesa,VYVP2M8AWG,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7097,7,Mpesa,VN4MWCLTQ8,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7139,1,Mpesa,KLJFABD45E,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7140,8,Mpesa,6WL7PQWKKS,2018-03-04,10:30,Kisii,Nairobi,shuttle,11
7139,10,Mpesa,MR0SGVCUDC,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,1X,Mpesa,UH7K6GHTV5,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,9,Mpesa,QPV5Y39LBX,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,8,Mpesa,U8JQQAGLD5,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7141,4,Mpesa,VNDZZLIC6D,2018-03-04,10:50,Kisii,Nairobi,shuttle,11
7097,2,Mpesa,COMULCUIBO,2018-03-04,10:52,Kisii,Nairobi,shuttle,11
7139,7,Mpesa,RJY1QT4UYM,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,6,Mpesa,IXHP2FTPSX,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,5,Mpesa,OYIVBUI3JU,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7141,9,Mpesa,4WESNZSTPE,2018-03-04,10:50,Kisii,Nairobi,shuttle,11
7139,4,Mpesa,BWVOOI9CY8,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,3,Mpesa,CR3BIL2IVG,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7139,2,Mpesa,MYFVBOKLRA,2018-03-04,10:51,Kisii,Nairobi,shuttle,11
7141,10,Mpesa,X3RY723PKH,2018-03-04,10:50,Kisii,Nairobi,shuttle,11
7141,8,Mpesa,UWUTOND8MN,2018-03-04,10:50,Kisii,Nairobi,shuttle,11
7142,1,Mpesa,MRGHFV3SKI,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7142,10,Mpesa,PPVXBMIFYD,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7142,1X,Mpesa,FF6XFY1X7L,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7141,7,Mpesa,PTRKZ8GGE2,2018-03-04,10:50,Kisii,Nairobi,shuttle,11
7141,6,Mpesa,DZ1RPFWWWB,2018-03-04,10:50,Kisii,Nairobi,shuttle,11
7142,2,Mpesa,DVZRQTPZUW,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7132,12B,Mpesa,T5CJPN3U8N,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7129,3A,Mpesa,ATHS4MGZUJ,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7125,12A,Mpesa,XQHKC32ZX9,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7143,1B,Mpesa,RJAONAZXVG,2017-12-11,7:04,Keroka,Nairobi,Bus,49
7131,9B,Mpesa,OIMYGWUGKJ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,1B,Mpesa,JEQUT6KJTP,2017-12-11,7:12,Migori,Nairobi,Bus,49
7144,22B,Mpesa,8RFIZTMWZR,2017-12-11,7:15,Migori,Nairobi,Bus,49
7131,18B,Mpesa,K0ICASPCQS,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,17B,Mpesa,FXMLWCLAZZ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,19A,Mpesa,NTEQ2H0PKT,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,19A,Mpesa,2JSCRR1OID,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,16A,Mpesa,BHELDB1JZX,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,15A,Mpesa,LME5BAEWKK,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7131,21A,Mpesa,O1HFMDC4NQ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,22B,Mpesa,JWRISJLA6G,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,20B,Mpesa,PRBJAGU4UD,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7145,4,Mpesa,LZIH3IAEYY,2017-12-11,8:40,Kijauri,Nairobi,shuttle,11
7132,18B,Mpesa,KRWJZFPYIN,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7131,5B,Mpesa,721X9SUD0J,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,18A,Mpesa,5YTXWVD4CX,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,17A,Mpesa,MRIGVF7FFM,2017-12-11,7:12,Migori,Nairobi,Bus,49
7125,13A,Mpesa,HOCCQQQRPU,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7131,7B,Mpesa,7BBAVRGZOY,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,3B,Mpesa,S91MD9O4RR,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,17B,Mpesa,7HAZ7KBHAR,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,8A,Mpesa,QYMJLLUMSK,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7146,1A,Mpesa,HYWY9K6CJE,2017-12-11,7:06,Kijauri,Nairobi,Bus,49
7131,13B,Mpesa,OFY4AYFMGQ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7146,22B,Mpesa,VPCXSOLRFA,2017-12-11,7:06,Kijauri,Nairobi,Bus,49
7131,16B,Mpesa,O3UABAZD6G,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,11B,Mpesa,XBAARWKO3C,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,15B,Mpesa,TIX5QA4LTW,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7131,14A,Mpesa,YJSHCPHB5F,2017-12-11,7:12,Migori,Nairobi,Bus,49
7137,24A,Mpesa,OAJJWV3VFB,2017-12-11,7:05,Rongo,Nairobi,Bus,49
7137,23B,Mpesa,CQWGQISWLF,2017-12-11,7:05,Rongo,Nairobi,Bus,49
7137,25,Mpesa,UQ12G36MJV,2017-12-11,7:05,Rongo,Nairobi,Bus,49
7137,24B,Mpesa,4ABWCQ566U,2017-12-11,7:05,Rongo,Nairobi,Bus,49
7137,23A,Mpesa,QTTJT9JJPU,2017-12-11,7:05,Rongo,Nairobi,Bus,49
7125,22A,Mpesa,SAQU57EQJY,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7147,21B,Mpesa,CGK18UZJ84,2017-12-11,7:07,Kijauri,Nairobi,Bus,49
7129,22B,Mpesa,1LW0UJZKIB,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7148,3,Mpesa,EJOEOICL0O,2017-12-11,6:40,Kijauri,Nairobi,shuttle,11
7129,18B,Mpesa,24P5CCYQJV,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,17B,Mpesa,R3OOMBP3XU,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,25,Mpesa,02P94GFQZ3,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7144,9B,Mpesa,7I10NRHTMI,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,7B,Mpesa,SVA4MKKMZD,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,5B,Mpesa,OOQ3CWFG0W,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,6B,Mpesa,VWSNLGZXFH,2017-12-11,7:15,Migori,Nairobi,Bus,49
7149,21B,Mpesa,EMUBVR6E6S,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,9B,Mpesa,WCV1EMJF90,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7129,17A,Mpesa,JWB4NZAYUD,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,16A,Mpesa,8PHO9MOYG7,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,20A,Mpesa,LPPQSI34QU,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,19A,Mpesa,DXQ5FW21GI,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,19B,Mpesa,TIEIB7RVN8,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7149,11B,Mpesa,NVOYJTQPZK,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7144,12A,Mpesa,IBDU2OZ8EI,2017-12-11,7:15,Migori,Nairobi,Bus,49
7129,20B,Mpesa,LT3WNKL5FK,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7144,18A,Mpesa,OAEWAITNTD,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,10A,Mpesa,EPZFCYF5YI,2017-12-11,7:15,Migori,Nairobi,Bus,49
7150,3,Mpesa,RCUIUP49TJ,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7142,5,Mpesa,IMDIYXDLJS,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7144,14A,Mpesa,MGN9UNEEI9,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,3A,Mpesa,BJKP4U8PRW,2017-12-11,7:15,Migori,Nairobi,Bus,49
7132,11A,Mpesa,XOHAB9FTNK,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,4B,Mpesa,K5EDFGFXCG,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7129,21A,Mpesa,TZ2STPQJP1,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,18A,Mpesa,XBOSYXXMII,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7144,4A,Mpesa,5LOILQXFYN,2017-12-11,7:15,Migori,Nairobi,Bus,49
7151,4,Mpesa,IGHUBP7KG0,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7140,5,Mpesa,VSY6IFNNOP,2018-03-04,10:30,Kisii,Nairobi,shuttle,11
7140,3,Mpesa,UMQNSDMDUY,2018-03-04,10:30,Kisii,Nairobi,shuttle,11
7142,9,Mpesa,AFIGCLC0PO,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7142,8,Mpesa,7AB72HGA0T,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7144,8B,Mpesa,8PYJNPQHIL,2017-12-11,7:15,Migori,Nairobi,Bus,49
7142,7,Mpesa,MHB8993FWW,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7144,8A,Mpesa,IG96V2MQEV,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,7A,Mpesa,3QJUEZSHCR,2017-12-11,7:15,Migori,Nairobi,Bus,49
7131,4B,Mpesa,5WMTPSCZTT,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,5B,Mpesa,IUKMD90E6K,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7149,6B,Mpesa,OWKR8L2BY9,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7129,22A,Mpesa,3APZLJOEJL,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7129,4A,Mpesa,ROG6EWFOHT,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7131,12A,Mpesa,LSBRGC2K5P,2017-12-11,7:12,Migori,Nairobi,Bus,49
7144,13A,Mpesa,WIHUUFO2OG,2017-12-11,7:15,Migori,Nairobi,Bus,49
7131,6B,Mpesa,FWF5SJGLXM,2017-12-11,7:12,Migori,Nairobi,Bus,49
7149,12B,Mpesa,HFUSHYEC7J,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7131,14B,Mpesa,IABXBS56QQ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,8B,Mpesa,JMAOXSUVEB,2017-12-11,7:12,Migori,Nairobi,Bus,49
7149,10B,Mpesa,DJ4YUVJWEV,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7131,6A,Mpesa,IYEEETNJUF,2017-12-11,7:12,Migori,Nairobi,Bus,49
7125,14A,Mpesa,FL9CVH7LKH,2017-12-11,7:14,Rongo,Nairobi,Bus,49
7131,13A,Mpesa,F4BWERF55N,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,10B,Mpesa,F6QNQ0ZAZX,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7132,9B,Mpesa,GBHQ07OR3J,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7144,17A,Mpesa,SP0GOFHLNU,2017-12-11,7:15,Migori,Nairobi,Bus,49
7129,14A,Mpesa,SOG2MOO3S8,2017-12-11,7:04,Rongo,Nairobi,Bus,49
7144,5A,Mpesa,4KPHND5TEG,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,9A,Mpesa,Q0SPYZU7XR,2017-12-11,7:15,Migori,Nairobi,Bus,49
7131,10A,Mpesa,UT7WQFUIL7,2017-12-11,7:12,Migori,Nairobi,Bus,49
7131,9A,Mpesa,L3432UVOVQ,2017-12-11,7:12,Migori,Nairobi,Bus,49
7132,5A,Mpesa,6AA2G41IH0,2017-12-11,7:09,Homa Bay,Nairobi,Bus,49
7144,19A,Mpesa,QUWCH3D9KN,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,11A,Mpesa,WJPXYVA0YU,2017-12-11,7:15,Migori,Nairobi,Bus,49
7131,11A,Mpesa,GJLY4KYXWW,2017-12-11,7:12,Migori,Nairobi,Bus,49
7144,6A,Mpesa,YENFFW0IB5,2017-12-11,7:15,Migori,Nairobi,Bus,49
7131,20B,Mpesa,KL7KUJ9SQ9,2017-12-11,7:12,Migori,Nairobi,Bus,49
7149,15A,Mpesa,4EOXYWA1OC,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7144,4B,Mpesa,F4TCEC16W5,2017-12-11,7:15,Migori,Nairobi,Bus,49
7144,3B,Mpesa,PYAJY6YICY,2017-12-11,7:15,Migori,Nairobi,Bus,49
7149,13A,Mpesa,HT1MB6CUMZ,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7142,6,Mpesa,U1BKXRL4JS,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7142,4,Mpesa,J9QCHXFPXB,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7142,3,Mpesa,9N2UFHKGRX,2018-03-04,10:40,Kisii,Nairobi,shuttle,11
7150,4,Mpesa,9MQNAQEQIP,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7150,10,Mpesa,YKEZDQOGNJ,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7149,10A,Mpesa,QYNLC7TO3I,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,9A,Mpesa,FFZTKGHN1C,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,12A,Mpesa,UEVMM4PHU3,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,11A,Mpesa,IVDAEQNZWV,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7152,4A,Mpesa,VBR4ZXU1ID,2017-12-11,7:10,Rongo,Nairobi,Bus,49
7149,8A,Mpesa,QH1LGOLTII,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,7A,Mpesa,ZW9XGLD6SG,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,6A,Mpesa,6RUOQKQGZM,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7149,5A,Mpesa,9NZWWDM1WO,2017-12-11,7:04,Homa Bay,Nairobi,Bus,49
7150,1X,Mpesa,ZD7RSEWVD1,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7140,7,Mpesa,X0ASQ2Q9RB,2018-03-04,10:30,Kisii,Nairobi,shuttle,11
7140,6,Mpesa,6GYZSBVXTN,2018-03-04,10:30,Kisii,Nairobi,shuttle,11
7150,1,Mpesa,R37TYVETYU,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7151,1,Mpesa,HKAAO3MR0B,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,9,Mpesa,QLRQHYRGHL,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7150,9,Mpesa,TRHGEAB6LD,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7150,8,Mpesa,2XDTSR3DAT,2018-03-04,10:20,Kisii,Nairobi,shuttle,11
7151,8,Mpesa,FI8HCNSSIA,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,3,Mpesa,3OCKSDC8UP,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,1X,Mpesa,XABZ8CBXS3,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,2,Mpesa,BHA89XBOIA,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,10,Mpesa,3Q5KGHZPB4,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,6,Mpesa,X15QKVI5NL,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7151,5,Mpesa,VZ2J3FL4M1,2018-03-04,10:10,Kisii,Nairobi,shuttle,11
7158,2B,Mpesa,NQLQI2BXYZ,2018-03-04,7:01,Kisii,Nairobi,Bus,49
7159,14A,Mpesa,DZQKJE7K2T,2017-12-12,7:14,Rongo,Nairobi,Bus,49
7160,4A,Mpesa,JHKCE8AG62,2017-12-12,7:04,Rongo,Nairobi,Bus,49
7160,10A,Mpesa,DOMLIXEPPF,2017-12-12,7:04,Rongo,Nairobi,Bus,49
7161,2A,Mpesa,WPHIXM9OGW,2017-12-12,7:04,Kijauri,Nairobi,Bus,49
7162,1A,Mpesa,HFS2ZOGS29,2017-12-12,7:12,Migori,Nairobi,Bus,49
7162,7B,Mpesa,SFCLW2S231,2017-12-12,7:12,Migori,Nairobi,Bus,49
7162,4B,Mpesa,5HRTBO7H57,2017-12-12,7:12,Migori,Nairobi,Bus,49
7163,5A,Mpesa,3QCJSO8NDC,2017-12-12,7:09,Homa Bay,Nairobi,Bus,49
7162,15B,Mpesa,HSVE4CFFRR,2017-12-12,7:12,Migori,Nairobi,Bus,49
7162,18B,Mpesa,2TQNQ9HGNQ,2017-12-12,7:12,Migori,Nairobi,Bus,49
7162,16B,Mpesa,VY2B7S1HHD,2017-12-12,7:12,Migori,Nairobi,Bus,49
7162,20A,Mpesa,WMAVBFBBGQ,2017-12-12,7:12,Migori,Nairobi,Bus,49
7162,19A,Mpesa,X4CO7G1JGB,2017-12-12,7:12,Migori,Nairobi,Bus,49
